configuration_id,seed,n_blocks,message_length_bits,lambda_bits,cluster_pattern,cluster_sequence,executor_cluster_sequence,alice_message_pattern,bob_message_pattern,alice_message_bits,bob_message_bits,requested_initial_leader,derived_initial_leader,terminal_state,success,gamma_after_recovery,commitment_ciphertext_mask_link,block_algebra,C_A_hex,C_B_hex,ciphertext_A_formula,ciphertext_B_formula,all_block_message_relations_valid,last_chunk_a_bits,last_chunk_b_bits,true_last_chunk_accounting,maximum_information_lead,fairness_violation,joint_6n_state_constructed
fair_00553,2026083001,4,8,1,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,all_00,00001110,00000000,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}]",000000085d,0000000854,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_00554,2026083001,4,8,2,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,all_00,00001110,00000000,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}]",0000000831,0000000850,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_00555,2026083001,4,8,2,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,all_00,00001110,00000000,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}]",0000000898,0000000871,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_00556,2026083001,4,8,4,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,all_00,00001110,00000000,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}]",0000000875,00000008f1,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_00557,2026083001,4,8,4,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,all_00,00001110,00000000,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}]",0000000817,0000000809,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_00558,2026083001,4,8,1,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,all_11,00001110,11111111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}]",0000000848,0000000815,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_00559,2026083001,4,8,1,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,all_11,00001110,11111111,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}]",0000000895,00000008b7,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_00560,2026083001,4,8,2,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,all_11,00001110,11111111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}]",00000008be,0000000815,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_00561,2026083001,4,8,2,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,all_11,00001110,11111111,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}]",0000000897,000000089f,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_00562,2026083001,4,8,4,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,all_11,00001110,11111111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}]",0000000849,00000008de,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_00563,2026083001,4,8,4,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,all_11,00001110,11111111,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}]",0000000879,0000000851,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_00564,2026083001,4,8,1,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,alternating_00_11,00001110,00110011,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}]",00000008e4,0000000816,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_00565,2026083001,4,8,1,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,alternating_00_11,00001110,00110011,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}]",00000008df,0000000833,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_00566,2026083001,4,8,2,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,alternating_00_11,00001110,00110011,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}]",0000000832,00000008e4,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_00567,2026083001,4,8,2,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,alternating_00_11,00001110,00110011,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}]",0000000858,000000080c,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_00568,2026083001,4,8,4,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,alternating_00_11,00001110,00110011,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}]",000000086d,0000000865,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_00569,2026083001,4,8,4,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,alternating_00_11,00001110,00110011,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""00"", ""tilde_M_B"": ""10""}]",000000089c,000000088f,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_00570,2026083001,4,8,1,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,fixed_seed_random,00001110,01110000,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}]",00000008ef,0000000806,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_00571,2026083001,4,8,1,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,fixed_seed_random,00001110,01110000,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}]",0000000847,00000008eb,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_00572,2026083001,4,8,2,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,fixed_seed_random,00001110,01110000,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}]",00000008d4,00000008da,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_00573,2026083001,4,8,2,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,fixed_seed_random,00001110,01110000,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}]",0000000874,0000000890,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_00574,2026083001,4,8,4,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,fixed_seed_random,00001110,01110000,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}]",000000085b,00000008f7,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_00575,2026083001,4,8,4,all_phi2,phi2|phi2|phi2|phi2,phi2|phi2|phi2|phi2,fixed_seed_random,fixed_seed_random,00001110,01110000,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""11"", ""tilde_M_B"": ""00""}]",000000089c,00000008a4,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_00576,2026083001,4,8,1,alternating,phi1|phi2|phi1|phi2,phi1|phi2|phi1|phi2,all_00,all_00,00000000,00000000,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}]",0000000888,000000080e,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_00577,2026083001,4,8,1,alternating,phi1|phi2|phi1|phi2,phi1|phi2|phi1|phi2,all_00,all_00,00000000,00000000,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}]",0000000898,0000000825,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
fair_00578,2026083001,4,8,2,alternating,phi1|phi2|phi1|phi2,phi1|phi2|phi1|phi2,all_00,all_00,00000000,00000000,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}]",0000000847,000000087f,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_00579,2026083001,4,8,2,alternating,phi1|phi2|phi1|phi2,phi1|phi2|phi1|phi2,all_00,all_00,00000000,00000000,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}]",00000008b0,00000008d4,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,2,2,True,2,False,False
fair_00580,2026083001,4,8,4,alternating,phi1|phi2|phi1|phi2,phi1|phi2|phi1|phi2,all_00,all_00,00000000,00000000,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}]",0000000854,0000000869,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_00581,2026083001,4,8,4,alternating,phi1|phi2|phi1|phi2,phi1|phi2|phi1|phi2,all_00,all_00,00000000,00000000,Bob,Bob,COMPLETED,True,True,True,"[{""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""00"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}, {""M_A"": ""01"", ""M_B"": ""00"", ""label12"": ""01"", ""tilde_M_A"": ""01"", ""tilde_M_B"": ""00""}]",000000082a,00000008c3,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,4,4,True,4,False,False
fair_00582,2026083001,4,8,1,alternating,phi1|phi2|phi1|phi2,phi1|phi2|phi1|phi2,all_00,all_11,00000000,11111111,Alice,Alice,COMPLETED,True,True,True,"[{""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""00"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}, {""M_A"": ""10"", ""M_B"": ""01"", ""label12"": ""01"", ""tilde_M_A"": ""10"", ""tilde_M_B"": ""10""}]",0000000871,00000008f2,C_A_fair=tilde_M_A XOR K_A_otp XOR R_A,C_B_fair=tilde_M_B XOR K_B_otp XOR R_B,True,1,1,True,1,False,False
